Host_code	Host_community	GPS_localisation	Locality	Country	Ecosystem	Collection_date	Sequencing_plate	Additional_information	Biomass	Grid_code	Vegetation	Litter	Soil	Rocks
22_AFS_030400	"Restio curly_37,5;Restio fine_3"	-34.24382222,18.38345	Cape Point	South Africa	Fynbos strandveld	2022-10-24	EDGGC-2_D11		6.99	22_AFS_03	50	20	30	
22_AFS_030500	"Chondropetalum sp2._37,5;Cassytha sp._10"	-34.24382222,18.38345	Cape Point	South Africa	Fynbos strandveld	2022-10-24	EDGGC-2_E11		11.91	22_AFS_03	50	10	40	
22_AFS_030600	"Chondropetalum sp2._62,5;Cassytha sp._3;Daisy sp2._3"	-34.24382222,18.38345	Cape Point	South Africa	Fynbos strandveld	2022-10-24	EDGGC-2_F11		31.22	22_AFS_03	80		20	
22_AFS_030700	"Chondropetalum sp2._3;Erica small_3;Restio curly_37,5;Aristea africana_37,5;Centella sp._0,5;Agathosma sp._0,5"	-34.24382222,18.38345	Cape Point	South Africa	Fynbos strandveld	2022-10-24	EDGGC-2_G11		20.56	22_AFS_03	80	5	15	
22_AFS_030800	"Chondropetalum sp2._37,5;Restio curly_3;Aspalathus asb_3"	-34.24382222,18.38345	Cape Point	South Africa	Fynbos strandveld	2022-10-24	EDGGC-2_H11		6.14	22_AFS_03	45	5	50	
22_AFS_030900	"Restio new_3;Schoenus sp._3"	-34.24382222,18.38345	Cape Point	South Africa	Fynbos strandveld	2022-10-24	EDGGC-2_A10		2.45	22_AFS_03	5	10	85	
22_AFS_040100	"Geranium incanum_37,5;Lolium perenne_3;Ehrharta sp._3;Scirpus sp._0,5"	-34.33468889,18.44988056	Cape Point	South Africa	Fynbos dune	2022-10-25	EDGGC-2_C10		8.2	22_AFS_04	60	10	30	
22_AFS_040200	"Ehrharta sp._20;Scirpus sp._3;Dassispermum sp._3"	-34.33468889,18.44988056	Cape Point	South Africa	Fynbos dune	2022-10-25	EDGGC-2_D10		7.69	22_AFS_04	30	0	70	
22_AFS_040300	"Ehrharta sp._20;Scirpus sp._3;Dassispermum sp._0,5;Sea wheat_20"	-34.33468889,18.44988056	Cape Point	South Africa	Fynbos dune	2022-10-25	EDGGC-2_E10		7.41	22_AFS_04	40	5	55	
22_AFS_040400	"Ehrharta sp._3;Sea wheat_3"	-34.33468889,18.44988056	Cape Point	South Africa	Fynbos dune	2022-10-25	EDGGC-2_F10		5.55	22_AFS_04	10	30	60	
22_AFS_040500	"Lolium perenne_3;Ehrharta sp._37,5;Scirpus sp._3"	-34.33468889,18.44988056	Cape Point	South Africa	Fynbos dune	2022-10-25	EDGGC-2_G10		6.27	22_AFS_04	50	0	50	
22_AFS_040600	"Lolium perenne_10;Ehrharta sp._37,5;Dassispermum sp._0,5;Pharmacum sp._10;Crassula sp._0,5"	-34.33468889,18.44988056	Cape Point	South Africa	Fynbos dune	2022-10-25	EDGGC-2_H10		9.13	22_AFS_04	45	5	50	
22_AFS_040700	"Lolium perenne_10;Ehrharta sp._3;Scirpus sp._20;Dassispermum sp._20"	-34.33468889,18.44988056	Cape Point	South Africa	Fynbos dune	2022-10-25	EDGGC-2_A09		4.24	22_AFS_04	55	15	30	
22_AFS_040800	"Lolium perenne_0,5;Ehrharta sp._3;Tetragonia fruticosa_20"	-34.33468889,18.44988056	Cape Point	South Africa	Fynbos dune	2022-10-25	EDGGC-2_B09		3.12	22_AFS_04	20	0	80	
22_AFS_040900	"Lolium perenne_0,5;Ehrharta sp._20"	-34.33468889,18.44988056	Cape Point	South Africa	Fynbos dune	2022-10-25	EDGGC-2_C09		5.04	22_AFS_04	20	5	75	
22_AFS_050100	"Elegia divided_37,5;Dassispermum sp._0,5;Restio dune_3;Lolium perenne_0,5;Daisy sp._0,5;Sedge cf Elegiacharis sp._0,5"	-34.33362778,18.44691667	Cape Point	South Africa	Fynbos strandveld	2022-10-25	EDGGC-2_D09		16.2	22_AFS_05	30	65	5	
22_AFS_050200	"Elegia divided_3;Sedge cf Elegiacharis sp._0,5"	-34.33362778,18.44691667	Cape Point	South Africa	Fynbos strandveld	2022-10-25	EDGGC-2_E09		1.06	22_AFS_05	5	25	70	
22_AFS_050300	"Lolium perenne_0,5;Euphorbia caput-medusae_37,5;Otholobium bracteolatum_37,5;Bur sp._0,5"	-34.33362778,18.44691667	Cape Point	South Africa	Fynbos strandveld	2022-10-25	EDGGC-2_F09		50.04	22_AFS_05	90	5	5	
22_AFS_050400	Pentashiatus sp._37,5	-34.33362778,18.44691667	Cape Point	South Africa	Fynbos strandveld	2022-10-25	EDGGC-2_G09		6.32	22_AFS_05	70	10	20	
22_AFS_050500	"Dassispermum sp._0,5;Restio dune_0,5;Sedge cf Elegiacharis sp._10;Euphorbia caput-medusae_37,5;Murialtia sp._10"	-34.33362778,18.44691667	Cape Point	South Africa	Fynbos strandveld	2022-10-25	EDGGC-2_H09		26.44	22_AFS_05	60	35	5	
22_AFS_050600	"Dassispermum sp._10;Restio dune_3;Bur sp._0,5;Grass flat sp._0,5;Tetragonia fruticosa_0,5"	-34.33362778,18.44691667	Cape Point	South Africa	Fynbos strandveld	2022-10-25	EDGGC-2_A08		4.86	22_AFS_05	15	80	5	
22_AFS_050700	"Sedge cf Elegiacharis sp._3;Euphorbia caput-medusae_37,5;Othonna sp._20;Grass flat sp2._0,5"	-34.33362778,18.44691667	Cape Point	South Africa	Fynbos strandveld	2022-10-25	EDGGC-2_B08		15.09	22_AFS_05	50	20	30	
22_AFS_050800	"Dassispermum sp._3;Restio dune_0,5;Lolium perenne_0,5;Daisy sp._0,5"	-34.33362778,18.44691667	Cape Point	South Africa	Fynbos strandveld	2022-10-25	EDGGC-2_C08		2.09	22_AFS_05	8	7	85	
22_AFS_050900	"Dassispermum sp._10;Restio dune_3;Lolium perenne_3;Sedge cf Elegiacharis sp._3;Grass curly_0,5"	-34.33362778,18.44691667	Cape Point	South Africa	Fynbos strandveld	2022-10-25	EDGGC-2_D08		3.21	22_AFS_05	20	75	5	
22_AFS_060100	"Fiscinia sp._0,5;Elegia sp1._3"	-34.32446111,18.446475	Cape Point	South Africa	Fynbos wet area	2022-10-25	EDGGC-2_E08		2.82	22_AFS_06	5	85	10	
22_AFS_060200	Fiscinia sp._37,5	-34.32446111,18.446475	Cape Point	South Africa	Fynbos wet area	2022-10-25	EDGGC-2_F08		5.8	22_AFS_06	40	0	60	
22_AFS_060300	"Erica sp._3;Scirpus sp._20;Elegia sp2._10;Oxalis sp._3"	-34.32446111,18.446475	Cape Point	South Africa	Fynbos wet area	2022-10-25	EDGGC-2_G08		5.67	22_AFS_06	50	5	45	
22_AFS_060400	Erica sp._20	-34.32446111,18.446475	Cape Point	South Africa	Fynbos wet area	2022-10-25	EDGGC-2_H08		1.56	22_AFS_06	20	50	30	
22_AFS_060500	"Elegia sp1._10;Restio sp1._10"	-34.32446111,18.446475	Cape Point	South Africa	Fynbos wet area	2022-10-25	EDGGC-2_A07		1.96	22_AFS_06	15	5	80	
22_AFS_060600	"Fiscinia sp._3;Erica sp._62,5;Erica sp2._0,5"	-34.32446111,18.446475	Cape Point	South Africa	Fynbos wet area	2022-10-25	EDGGC-2_B07		12.13	22_AFS_06	70	5	25	
22_AFS_060700	"Elegia sp1._87,5;Erica sp._3;Oxalis sp._0,5"	-34.32446111,18.446475	Cape Point	South Africa	Fynbos wet area	2022-10-25	EDGGC-2_C07		25.36	22_AFS_06	85	15	0	
22_AFS_060800	"Erica sp._0,5;Elegia sp2._37,5;Oxalis sp._3;Oxalis sp._3;Utricularia sp._0,5"	-34.32446111,18.446475	Cape Point	South Africa	Fynbos wet area	2022-10-25	EDGGC-2_D07		6.41	22_AFS_06	50	10	40	
22_AFS_060900	"Fiscinia sp._37,5;Erica sp._10;Elegia sp2._37,5"	-34.32446111,18.446475	Cape Point	South Africa	Fynbos wet area	2022-10-25	EDGGC-2_E07		12.11	22_AFS_06	70	25	5	
21_GUA_060600	"Homolepis aturensis_37,5;Spermacoce latifolia_3;Sphagneticola trilobata_20;Ipomoea tiliacea_3;Swietenia sp._3"	16.2755676,-61.7139074	Cadet	France	Tropical grassland	2021-11-10	EDGGC-2_F07			21_GUA_06				
21_GUA_060700	"Homolepis aturensis_62,5;Sphagneticola trilobata_10;Ananas comosus_10;Clidemia hirta_10;Mikania micrantha_0,5"	16.2755676,-61.7139074	Cadet	France	Tropical grassland	2021-11-10	EDGGC-2_G07			21_GUA_06				
21_GUA_060800	"Homolepis aturensis_20;Sphagneticola trilobata_20;Clidemia hirta_20;Ipomoea setifera_0,5"	16.2755676,-61.7139074	Cadet	France	Tropical grassland	2021-11-10	EDGGC-2_H07			21_GUA_06				
21_GUA_060900	"Homolepis aturensis_87,5;Spermacoce latifolia_0,5;Sphagneticola trilobata_20;Ipomoea tiliacea_3"	16.2755676,-61.7139074	Cadet	France	Tropical grassland	2021-11-10	EDGGC-2_A06			21_GUA_06				
21_BDX_010100	"Plantago lanceolata_62,5;Rumex acetosella_10;Geranium rotundifolium_3;Hypochaeris radicata_20;Bellis perennis_10;Trifolium repens_3;Holcus lanatus_0,5;Gramineae sp1._0,5;Erigeron canadensis_3"	44.79077,-0.578346	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_F07		2.6	21_BDX_01	50	30	20	
21_BDX_010200	"Rumex acetosella_10;Geranium rotundifolium_10;Hypochaeris radicata_37,5;Holcus lanatus_37,5;Trifolium arvense_3;Anthoxanthum odoratum_0,5"	44.79077,-0.578346	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_G07		31.6	21_BDX_01	90	10	0	
21_BDX_010300	"Plantago lanceolata_37,5;Hypochaeris radicata_3;Erigeron canadensis_0,5;Silene gallica_20;Oxalis acetosella_10;Anthemis arvensis_20;Daucus carota_10;Trifolium pratense_0,5"	44.79077,-0.578346	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_H07		11.3	21_BDX_01	50	0	50	
21_BDX_010400	"Plantago lanceolata_0,5;Rumex acetosella_3;Hypochaeris radicata_0,5;Bellis perennis_10;Holcus lanatus_87,5;Silene gallica_0,5;Daucus carota_0,5;Trifolium pratense_0,5;Hypericum perforatum_0,5;Convolvulus arvensis_3;Gramineae sp2._0,5;Gramineae sp3._0,5;Gramineae sp4._0,5"	44.79077,-0.578346	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_A06		39.9	21_BDX_01	40	0	60	
21_BDX_010500	"Bellis perennis_10;Erigeron canadensis_3;Anthemis arvensis_20;Trifolium sp1._3;Gramineae sp5._10"	44.79077,-0.578346	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_B06		38.1	21_BDX_01	50	10	40	
21_BDX_010600	"Plantago lanceolata_3;Rumex acetosella_10;Hypochaeris radicata_0,5;Bellis perennis_0,5;Anthoxanthum odoratum_10;Convolvulus arvensis_0,5;Raphanus raphanistrum_3;Cerastium fontanum_62,5;Geranium molle_3"	44.79077,-0.578346	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_C06		40.2	21_BDX_01	80	10	10	
21_BDX_010700	"Geranium rotundifolium_3;Trifolium repens_87,5;Daucus carota_10;Gramineae sp6._0,5"	44.79077,-0.578346	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_D06		37.2	21_BDX_01	40	50	10	
21_BDX_010800	"Trifolium repens_0,5;Holcus lanatus_87,5;Trifolium pratense_10;Convolvulus arvensis_10;Gramineae sp7._3"	44.79077,-0.578346	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_E06		38.8	21_BDX_01	25	75	0	
21_BDX_010900	"Plantago lanceolata_37,5;Geranium rotundifolium_0,5;Bellis perennis_10;Holcus lanatus_0,5;Convolvulus arvensis_3;Bromus hordeaceus_10;Senecio vulgaris_0,5"	44.79077,-0.578346	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_F06		42.3	21_BDX_01	70	20	10	
21_BDX_020100	"Plantago lanceolata_37,5;Rumex acetosella_37,5;Cynodon dactylon_3;Avena fatua_0,5;Crepis virens_0,5"	44.791362,-0.577638	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_G06		47.9	21_BDX_02	100	0	0	
21_BDX_020200	"Plantago lanceolata_20;Trifolium repens_10;Elymus caninus_62,5;Sherardia arvensis_0,5;Gramineae sp1._3"	44.791362,-0.577638	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_H06		45	21_BDX_02	100	0	0	
21_BDX_020300	"Elymus caninus_20;Trifolium arvense_37,5;Plantago coronopus_10;Hypochaeris radicata_3;Gramineae sp2._3"	44.791362,-0.577638	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_A05		4.8	21_BDX_02	80	20	0	
21_BDX_020400	"Plantago lanceolata_3;Rumex acetosella_10;Trifolium arvense_20;Hypochaeris radicata_3;Convolvulus arvensis_3;Ornithopus compressus_3;Silene gallica_3;Sporobolus indicus_20;Holcus lanatus_3"	44.791362,-0.577638	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_B05		44.3	21_BDX_02	100	0	0	
21_BDX_020500	"Plantago lanceolata_10;Rumex acetosella_10;Cynodon dactylon_10;Avena fatua_10;Elymus caninus_3;Hypochaeris radicata_3;Anthemis arvensis_20"	44.791362,-0.577638	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_C05		15.3	21_BDX_02	90	10	0	
21_BDX_020600	"Plantago lanceolata_62,5;Rumex acetosella_10;Trifolium repens_10;Elymus caninus_3"	44.791362,-0.577638	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_D05		18.1	21_BDX_02	80	20	0	
21_BDX_020700	"Rumex acetosella_3;Cynodon dactylon_10;Avena fatua_10;Elymus caninus_0,5;Trifolium arvense_10;Plantago coronopus_3;Hypochaeris radicata_10;Silene gallica_3;Anthemis arvensis_3"	44.791362,-0.577638	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_E05		14.7	21_BDX_02	80	20	0	
21_BDX_020800	"Rumex acetosella_3;Cynodon dactylon_3;Avena fatua_3;Crepis virens_3;Elymus caninus_3;Trifolium arvense_10;Hypochaeris radicata_3;Convolvulus arvensis_20;Ornithopus compressus_10;Carex sp._3"	44.791362,-0.577638	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_F05		16.3	21_BDX_02	90	10	0	
21_BDX_020900	"Plantago lanceolata_37,5;Rumex acetosella_37,5;Trifolium repens_0,5;Elymus caninus_3;Ornithopus compressus_0,5"	44.791362,-0.577638	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_G05		17.1	21_BDX_02	70	30	0	
21_BDX_030100	"Hypochaeris radicata_37,5;Convolvulus arvensis_10;Trifolium repens_3;Sporobolus indicus_10;Anthoxanthum odoratum_20;Cynodon dactylon_3"	44.79162,-0.576186	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_H05		16.4	21_BDX_03	100	0	0	
21_BDX_030200	"Convolvulus arvensis_10;Anthoxanthum odoratum_87,5;Cynodon dactylon_3;Elymus caninus_3;Holcus lanatus_10"	44.79162,-0.576186	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_A04		42.1	21_BDX_03	100	0	0	
21_BDX_030300	"Convolvulus arvensis_87,5;Sporobolus indicus_0,5;Avena fatua_0,5;Geranium molle_0,5;Gramineae sp1._0,5;Cyperus esculentus_0,5"	44.79162,-0.576186	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_B04		44.6	21_BDX_03	100	0	0	
21_BDX_030400	"Convolvulus arvensis_37,5;Sporobolus indicus_10;Elymus caninus_0,5;Avena fatua_0,5;Rumex acetosella_10;Plantago lanceolata_3;Daucus carota_0,5;Linum leonii_0,5;Plantago coronopus_0,5"	44.79162,-0.576186	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_C04		47.2	21_BDX_03	100	0	0	
21_BDX_030500	"Convolvulus arvensis_37,5;Cynodon dactylon_37,5;Avena fatua_10"	44.79162,-0.576186	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_D04		45	21_BDX_03	50	50	0	
21_BDX_030600	"Convolvulus arvensis_37,5;Cynodon dactylon_3;Avena fatua_37,5;Malva pusilla_37,5"	44.79162,-0.576186	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_E04		47.2	21_BDX_03	20	80	0	
21_BDX_030700	"Convolvulus arvensis_20;Elymus caninus_10;Bromus hordeaceus_37,5;Lolium perenne_37,5"	44.79162,-0.576186	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_G04		37.8	21_BDX_03	20	80	0	
21_BDX_030800	"Convolvulus arvensis_62,5;Cynodon dactylon_37,5;Bromus hordeaceus_0,5;Dactylis glomerata_3"	44.79162,-0.576186	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_H04		44	21_BDX_03	50	50	0	
21_BDX_030900	"Hypochaeris radicata_10;Convolvulus arvensis_10;Cynodon dactylon_10;Holcus lanatus_10;Avena fatua_10;Plantago lanceolata_10;Bromus hordeaceus_10;Vicia sp1._3"	44.79162,-0.576186	Villenave d'Ornon	France	Temperate grassland	2021-07-02	TDVC-3_A03		41.4	21_BDX_03	100	0	0	
21_BDX_040100	"Daucus carota_20;Sporobolus indicus_62,5;Anthoxanthum odoratum_10"	44.7892385,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_B03		39.5	21_BDX_04	50	50	0	
21_BDX_040200	"Poa trivialis_37,5;Arrhenatherum elatius_37,5"	44.7892385,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_C03		37.5	21_BDX_04	30	70	0	
21_BDX_040300	"Sporobolus indicus_62,5;Poa trivialis_37,5;Geranium rotundifolium_0,5;Senecio inaequidens_0,5"	44.7892385,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_D03		42.1	21_BDX_04	70	30	0	
21_BDX_040400	"Achillea millefolium_87,5;Gramineae sp1._3"	44.7892385,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_E03		37.6	21_BDX_04	20	80	0	
21_BDX_040500	"Anthoxanthum odoratum_62,5;Poa trivialis_10;Achillea millefolium_37,5"	44.7892385,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_F03		39.2	21_BDX_04	70	30	0	
21_BDX_040600	Sporobolus indicus_87,5	44.7892385,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_H03		40.2	21_BDX_04	40	60	0	
21_BDX_040700	"Daucus carota_0,5;Anthoxanthum odoratum_37,5;Poa trivialis_3;Achillea millefolium_87,5;Rumex acetosella_0,5;Carex1 sp._3"	44.7892385,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_A02		38.3	21_BDX_04	60	40	0	
21_BDX_040800	"Poa trivialis_20;Achillea millefolium_87,5"	44.7892385,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_B02		40.4	21_BDX_04	20	80	0	
21_BDX_040900	"Anthoxanthum odoratum_37,5;Achillea millefolium_62,5;Trifolium sp1._3"	44.7892385,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_C02		36.9	21_BDX_04	30	70	0	
21_BDX_050100	"Silene gallica_0,5;Ornithopus compressus_20;Cynodon dactylon_10;Erigeron canadensis_0,5;Setaria sp._20;Plantago lanceolata_0,5;Avena fatua_0,5"	44.789239,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_D02		41.7	21_BDX_05	50	0	50	
21_BDX_050200	"Silene gallica_20;Ornithopus compressus_3;Erigeron canadensis_0,5;Plantago lanceolata_3;Hypochaeris radicata_0,5;Poa trivialis_37,5;Rumex acetosella_10"	44.789239,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_E02		42.1	21_BDX_05	50	0	50	
21_BDX_050300	"Silene gallica_20;Ornithopus compressus_3;Cynodon dactylon_3;Setaria sp._3;Plantago lanceolata_3;Poa trivialis_37,5;Rumex acetosella_10;Anthoxanthum odoratum_3"	44.789239,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_F02		44.5	21_BDX_05	70	0	30	
21_BDX_050400	"Ornithopus compressus_3;Cynodon dactylon_0,5;Plantago lanceolata_0,5;Hypochaeris radicata_10;Poa trivialis_3;Rumex acetosella_62,5"	44.789239,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_G02		42.9	21_BDX_05	50	0	50	
21_BDX_050500	"Ornithopus compressus_10;Setaria sp._3;Plantago lanceolata_3;Poa trivialis_62,5;Rumex acetosella_10;Crepis virens_0,5"	44.789239,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_H02		41.3	21_BDX_05	60	20	20	
21_BDX_050600	"Ornithopus compressus_10;Cynodon dactylon_0,5;Plantago lanceolata_3;Avena fatua_0,5;Poa trivialis_62,5;Rumex acetosella_0,5;Raphanus raphanistrum_20"	44.789239,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_A01		37.5	21_BDX_05	85	10	5	
21_BDX_050700	"Silene gallica_10;Ornithopus compressus_0,5;Setaria sp._0,5;Plantago lanceolata_62,5;Hypochaeris radicata_3;Poa trivialis_10;Rumex acetosella_20"	44.789239,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_B01		42.4	21_BDX_05	60	10	30	
21_BDX_050800	"Ornithopus compressus_10;Cynodon dactylon_10;Plantago lanceolata_10;Avena fatua_0,5;Hypochaeris radicata_0,5;Poa trivialis_37,5;Rumex acetosella_10;Anthoxanthum odoratum_0,5;Gramineae sp1._3"	44.789239,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_C01		43.5	21_BDX_05	70	20	10	
21_BDX_050900	"Silene gallica_10;Ornithopus compressus_0,5;Plantago lanceolata_37,5;Avena fatua_0,5;Hypochaeris radicata_3;Poa trivialis_37,5;Rumex acetosella_3"	44.789239,-0.575646	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_D01		45.7	21_BDX_05	50	0	50	
21_BDX_060100	"Sporobolus indicus_37,5;Plantago coronopus_37,5;Silene gallica_20;Erodium cicutarium_3;Medicago arabica_3;Cynodon dactylon_3"	44.787763,-0.580339	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_E01		40.4	21_BDX_06	80	0	20	
21_BDX_060200	"Sporobolus indicus_62,5;Plantago coronopus_3;Silene gallica_10;Medicago arabica_0,5;Convolvulus arvensis_10;Achillea millefolium_0,5;Plantago lanceolata_10"	44.787763,-0.580339	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_F01		36.7	21_BDX_06	80	15	5	
21_BDX_060300	"Sporobolus indicus_62,5;Plantago coronopus_3;Silene gallica_3;Cynodon dactylon_3;Convolvulus arvensis_20;Plantago lanceolata_10;Sherardia arvensis_0,5;Poa annua_0,5"	44.787763,-0.580339	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_G01		41.8	21_BDX_06	90	10	0	
21_BDX_060400	"Plantago coronopus_3;Medicago arabica_3;Cynodon dactylon_10;Convolvulus arvensis_10;Plantago lanceolata_62,5"	44.787763,-0.580339	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-3_H01		42.1	21_BDX_06	90	0	10	
21_BDX_060500	"Medicago arabica_3;Convolvulus arvensis_10;Achillea millefolium_87,5;Poa annua_3;Rumex acetosella_3;Hypochaeris radicata_3;Geranium rotundifolium_3"	44.787763,-0.580339	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-4_A12		46.4	21_BDX_06	100	0	0	
21_BDX_060600	"Sporobolus indicus_37,5;Medicago arabica_3;Convolvulus arvensis_10;Plantago lanceolata_10;Vulpia bromoides_3;Avena fatua_37,5;Geranium molle_3;Setaria sp._0,5"	44.787763,-0.580339	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-4_B12		39.6	21_BDX_06	70	10	20	
21_BDX_060700	"Sporobolus indicus_62,5;Medicago arabica_3;Convolvulus arvensis_10;Plantago lanceolata_10;Geranium rotundifolium_3"	44.787763,-0.580339	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-4_C12		36.9	21_BDX_06	80	0	20	
21_BDX_060800	"Sporobolus indicus_10;Medicago arabica_0,5;Convolvulus arvensis_10;Plantago lanceolata_62,5;Geranium rotundifolium_0,5;Vulpia bromoides_0,5"	44.787763,-0.580339	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-4_D12		42.9	21_BDX_06	100	0	0	
21_BDX_060900	"Sporobolus indicus_62,5;Silene gallica_10;Erodium cicutarium_0,5;Medicago arabica_0,5;Convolvulus arvensis_3;Plantago lanceolata_37,5;Vulpia bromoides_0,5;Geranium molle_0,5;Herniaria glabra_0,5"	44.787763,-0.580339	Villenave d'Ornon	France	Temperate grassland	2021-07-09	TDVC-4_E12		42	21_BDX_06	80	0	20	
21_TOG_010100	"Sporobolus pyramidalis_37,5;Cynodon dactylon_37,5;Imperata cylindrica_0,5"	1.64997222,6.2555	Agokpame	Togo	Tropical flood grassland	2021-07-15	TDVC-4_B02		12.2	21_TOG_01	62,5	3	37,5	
21_TOG_010200	"Vetiveria nigritana_3;Kyllinga erecta_62,5;Cyperus sp._3;Fuirena umbellata_0,5"	1.64997222,6.2555	Agokpame	Togo	Tropical flood grassland	2021-07-15	TDVC-4_C02		11.92	21_TOG_01	62,5	3	37,5	
21_TOG_010300	"Vetiveria nigritana_20;Cyperus sp._3;Paspalum polystachyum_37,5"	1.64997222,6.2555	Agokpame	Togo	Tropical flood grassland	2021-07-15	TDVC-4_D02		7.58	21_TOG_01	37,5	3	37,5	
21_TOG_010400	"Sporobolus pyramidalis_10;Imperata cylindrica_10;Kyllinga erecta_10"	1.64997222,6.2555	Agokpame	Togo	Tropical flood grassland	2021-07-15	TDVC-4_E02		3.82	21_TOG_01	37,5	3	62,5	
21_TOG_010500	"Sporobolus pyramidalis_37,5;Vetiveria nigritana_62,5"	1.64997222,6.2555	Agokpame	Togo	Tropical flood grassland	2021-07-15	TDVC-4_F02		8.59	21_TOG_01	82.5	3	20	
21_TOG_010600	"Vetiveria nigritana_20;Kyllinga erecta_37,5;Paspalum polystachyum_3"	1.64997222,6.2555	Agokpame	Togo	Tropical flood grassland	2021-07-15	TDVC-4_G02		10.96	21_TOG_01	62,5	3	37,5	
